X,Y,Topography,Grav,Mag
652450,1680060,684.3527832,-54.77033617,-1248.964111
653650,1680060,620.9795431,-52.68643785,-439.8525085
654850,1680060,636.0161641,-51.28075328,-261.9619446
656050,1680060,697.4402873,-51.9727519,-371.0393982
657250,1680060,815.3115845,-55.24374766,-611.442688
658450,1680060,867.8239136,-60.95368848,-690.0492554
659650,1680060,764.8120015,-69.97846346,-397.1356201
660850,1680060,764.5745239,-70.50840569,-303.8476257
662050,1680060,734.77712,-68.96619411,-403.4966431
663250,1680060,661.5522664,-69.68196468,-174.8854675
664450,1680060,628.5371602,-71.51930923,-227.9217987
665650,1680060,611.5812276,-73.32064977,-299.2771301
666850,1680060,628.1134033,-71.03982062,-19.63971329
668050,1680060,619.0229899,-69.13346047,91.07302094
669250,1680060,590.9535522,-69.00021276,67.89199829
670450,1680060,549.2349141,-69.91058431,160.5418091
671650,1680060,524.295756,-71.46317649,386.4789734
672850,1680060,508.8315837,-72.96306629,-20.48620224
674050,1680060,493.9712016,-75.58657384,-76.24742126
675250,1680060,485.157959,-78.93801017,-155.8613434
676450,1680060,482.4362132,-82.22616568,-240.7289124
677650,1680060,481.8093109,-85.03862777,-295.5180664
678850,1680060,480.0972137,-86.37123976,-202.5040131
680050,1680060,476.5891012,-85.66879988,-94.73934937
681250,1680060,475.0809886,-82.39668174,281.8541565
682450,1680060,493.9064738,-78.79115324,1400.273315
683650,1680060,507.1916046,-73.73382711,-359.5846252
684850,1680060,488.420049,-73.95025706,-755.7420654
686050,1680060,485.0050964,-72.78759761,-494.9159851
687250,1680060,487.4750264,-80.31716809,-327.6893005
688450,1680060,490.4034627,-85.55975819,-250.3557739
689650,1680060,494.2852275,-86.84887719,-205.5718842
690850,1680060,490.9581045,-86.49249487,-156.1423187
692050,1680060,487.6293538,-86.49360003,-98.59508514
693250,1680060,484.4763438,-86.82450929,-81.46405792
694450,1680060,480.727595,-86.74229217,-92.23149872
695650,1680060,477.3627167,-86.87346992,-67.72276306
696850,1680060,474.0139872,-87.66415682,-30.20045471
698050,1680060,468.3324331,-88.22225995,-37.40359879
699250,1680060,464.2236989,-88.3896553,-17.7717514
700450,1680060,463.7144725,-88.87821536,-15.85930538
701650,1680060,461.1648051,-88.95935411,-84.33019257
702850,1680060,453.9548492,-88.69659891,-56.45643616
704050,1680060,450.0229136,-87.81555104,-73.63707733
705250,1680060,449.5575307,-86.98614831,-27.35260201
706450,1680060,445.6132355,-85.85683603,-6.414204597
707650,1680060,442.8727824,-85.12334375,-14.10180092
708850,1680060,443.9289246,-85.06808472,-33.47764587
710050,1680060,451.3678792,-86.0562191,-44.28184509
711250,1680060,471.2064667,-86.5186779,-40.7430191
712450,1680060,455.6334635,-85.04434352,-59.19667816
713650,1680060,435.9843597,-80.52296247,-97.13677979
714850,1680060,430.0390879,-73.1461195,-124.1318588
716050,1680060,423.0723572,-66.83091674,-49.77719879
717250,1680060,418.7046661,-64.49763389,-117.2032623
718450,1680060,413.1515961,-64.94805074,-128.7044067
719650,1680060,409.428421,-67.17160673,-100.5787048
720850,1680060,406.7245636,-70.05234723,-72.60165405
722050,1680060,405.7663218,-72.73873014,-25.30750275
723250,1680060,413.7662506,-74.24789362,-2.664811134
724450,1680060,418.7013906,-74.89014864,-2.797775269
725650,1680060,419.4413452,-76.26352973,-28.84529686
726850,1680060,427.6286011,-77.55906401,-8.195798874
728050,1680060,428.4214325,-78.31418076,15.57406807
729250,1680060,423.5655314,-78.59279475,22.04649544
730450,1680060,423.9644623,-79.39189396,12.03956985
731650,1680060,421.4270833,-79.96423316,14.68776703
732850,1680060,422.2017314,-80.20667315,86.54324341
734050,1680060,416.8345846,-80.61008458,35.76493073
735250,1680060,413.008489,-81.00815158,-4.54446888
736450,1680060,414.1766866,-81.45127454,12.52919006
737650,1680060,415.2006073,-81.67526674,43.26137543
738850,1680060,417.3682963,-82.05852661,122.5067978
740050,1680060,421.4257456,-82.45532317,170.7743835
741250,1680060,423.2088674,-83.2758656,192.666214
742450,1680060,424.244573,-83.20639734,123.7143631
743650,1680060,425.454895,-83.34381175,18.39103508
744850,1680060,428.0139008,-83.6162044,-11.18439484
746050,1680060,431.9338277,-83.63105531,-21.95082092
747250,1680060,433.2049103,-84.18860021,-32.85874939
748450,1680060,437.0400899,-84.8713645,-77.88657379
749650,1680060,441.5929057,-85.5823689,-125.1168976
750850,1680060,444.0642802,-86.12541494,-28.18711853
752050,1680060,447.9300079,-86.12832355,32.08283234
753250,1680060,449.2657166,-86.15240498,-12.19863319
754450,1680060,456.3547668,-86.02137814,-56.59822083
755650,1680060,456.8796794,-86.23202362,-30.39742661
756850,1680060,447.947759,-87.67956676,-23.22430038
758050,1680060,436.7605642,-88.58929858,-38.88348389
759250,1680060,428.246226,-89.28646922,-9.637727737
760450,1680060,423.304952,-90.20860448,32.10158539
761650,1680060,425.4129181,-91.0695312,-16.87421608
762850,1680060,430.4123688,-92.08189373,-52.58394623
764050,1680060,433.94133,-92.79102211,-45.98713303
765250,1680060,420.8040975,-93.08406725,-19.56171989
766450,1680060,404.2791341,-93.0229845,5.684181213
767650,1680060,398.6630503,-92.94331508,-50.99707794
768850,1680060,402.6409658,-92.96986074,-82.80441284
770050,1680060,411.7544912,-93.56207294,9.599123001
771250,1680060,391.6116079,-94.16809521,33.20658875
772450,1680060,378.4712321,-94.59303741,-38.79064178
773650,1680060,376.8690338,-95.50916471,-61.78567505
774850,1680060,384.2697703,-97.06977806,-13.62656975
776050,1680060,392.3706309,-98.215202,1.339220047
777250,1680060,392.5780233,-98.85004239,3.935977936
778450,1680060,394.2817027,-98.88643208,14.72579193
779650,1680060,383.8828379,-98.74476147,33.75972748
780850,1680060,379.6620382,-98.75891232,40.76107788
782050,1680060,379.8934021,-99.01293836,44.52753448
783250,1680060,386.478241,-99.82834244,40.19458771
784450,1680060,396.2358348,-101.5901482,33.31600952
785650,1680060,401.2160594,-103.5422413,34.79351044
786850,1680060,407.5818736,-105.3867052,-3.339351654
788050,1680060,407.883606,-106.5844096,2.317485809
789250,1680060,419.875,-107.3274457,21.98201942
790450,1680060,438.6385905,-107.9707796,61.37049866
791650,1680060,444.9310048,-108.0543942,42.14756012
792850,1680060,467.4479116,-108.0373685,28.82995415
794050,1680060,492.6811473,-108.2187767,34.83505249
608050,1681260,517.7477112,-79.84486403,-39.51062012
609250,1681260,517.4637146,-80.00061283,-39.21113586
610450,1681260,519.5686849,-79.96871576,-48.63107681
611650,1681260,521.5932617,-79.99816995,-49.02848053
612850,1681260,518.8597819,-78.93032799,-46.94369507
614050,1681260,516.4429525,-77.90115366,-36.70954895
615250,1681260,513.6858927,-76.93615022,-19.48363876
616450,1681260,506.5372365,-75.79851961,36.93151855
617650,1681260,499.8433889,-74.7492805,252.2493896
618850,1681260,495.385498,-73.77712555,373.7284546
620050,1681260,493.8456472,-72.89107237,446.9907532
621250,1681260,494.3256938,-73.0451664,442.868866
622450,1681260,496.1705475,-72.75642633,132.1911316
623650,1681260,493.8206024,-72.12679057,73.61735535
624850,1681260,492.1920013,-71.50705023,59.21195221
626050,1681260,497.7562358,-70.95379405,50.81822205
627250,1681260,502.0430603,-71.04419317,33.55799866
628450,1681260,498.0486145,-71.52173343,44.27681732
629650,1681260,494.5951691,-71.50121632,64.71895599
630850,1681260,491.7180125,-71.38551416,23.97445869
632050,1681260,492.4706167,-71.49313059,-17.30375099
633250,1681260,492.3284403,-71.85549026,-29.39953995
634450,1681260,491.969457,-72.39294815,-30.48280334
635650,1681260,492.0547384,-73.01813951,-68.02052307
636850,1681260,492.1756846,-73.63633866,-83.26812744
638050,1681260,491.9761251,-74.15509019,-82.44880676
639250,1681260,492.7025859,-74.5181251,-88.6918869
640450,1681260,495.2836355,-74.73917603,-74.12522125
641650,1681260,496.9420929,-74.80512199,-54.30986786
642850,1681260,499.767868,-74.67849684,-48.54199219
644050,1681260,499.182078,-74.19672532,-76.64038086
645250,1681260,499.5459798,-73.68512683,-16.63690376
646450,1681260,496.3566488,-73.0809154,141.6761017
647650,1681260,502.7498576,-71.30875144,385.0398254
648850,1681260,553.9311218,-64.96434128,651.1790771
650050,1681260,655.7939758,-59.25417719,-242.9200287
651250,1681260,672.425415,-54.67148931,-944.7382813
652450,1681260,608.7165426,-53.12338977,-286.8112488
653650,1681260,613.8691203,-52.68840563,435.9954224
654850,1681260,697.7738953,-53.26933379,100.946312
656050,1681260,786.1152852,-54.98230276,-222.5904083
657250,1681260,798.6355591,-58.32187676,-367.5826721
658450,1681260,760.7798767,-62.32913949,-332.6677856
659650,1681260,697.8119812,-64.25029426,-327.4361877
660850,1681260,706.4845988,-69.55398426,-346.6179504
662050,1681260,641.5489909,-72.39454198,-312.7171326
663250,1681260,619.0402934,-74.72409201,-340.0092163
664450,1681260,591.762085,-76.80832114,-302.1186523
665650,1681260,596.6864624,-77.56852641,-296.4150085
666850,1681260,658.7590535,-76.52426615,-482.3320007
668050,1681260,633.9113363,-75.66019459,-479.9902649
669250,1681260,563.0259908,-75.81886187,-276.5471497
670450,1681260,532.8742472,-76.67740397,-232.0460052
671650,1681260,516.0898641,-77.95130019,-281.8770752
672850,1681260,501.6181997,-79.4847198,-208.7463684
674050,1681260,490.439916,-81.78565874,-109.0753326
675250,1681260,481.1328328,-84.53549237,-81.936409
676450,1681260,476.7931671,-87.16370206,-95.71002197
677650,1681260,473.7174581,-88.89921541,-109.9875183
678850,1681260,472.4111989,-88.80827022,-160.8003693
680050,1681260,469.3254242,-87.22105203,-94.49268341
681250,1681260,479.5739543,-83.5040607,556.5045776
682450,1681260,513.8995565,-79.40761375,733.3146973
683650,1681260,493.916743,-76.84589429,-1322.854004
684850,1681260,474.8323873,-77.14251089,-624.3262329
686050,1681260,477.966568,-77.73156514,-355.5033875
687250,1681260,478.7892863,-82.54677949,-186.65625
688450,1681260,481.6018728,-87.71970205,-180.1142426
689650,1681260,486.0991618,-88.8817894,-148.4763184
690850,1681260,482.9421794,-88.37850175,-104.5094757
692050,1681260,480.483312,-87.76606932,-57.61980438
693250,1681260,477.9474131,-87.22895403,-4.918901443
694450,1681260,475.7420603,-86.37962966,41.97923279
695650,1681260,472.4900869,-85.89667096,9.519828796
696850,1681260,470.161204,-86.98796225,-10.88591576
698050,1681260,465.5446777,-87.62934551,-21.94513512
699250,1681260,460.7758077,-87.91554713,-88.54357147
700450,1681260,458.0552979,-88.66503868,-82.95569611
701650,1681260,457.7963918,-88.55905719,-51.08985138
702850,1681260,452.2791748,-88.08873911,-29.16809845
704050,1681260,446.3394368,-87.23774829,-17.34380722
705250,1681260,445.033961,-86.34997745,-21.61514091
706450,1681260,443.1972148,-86.29834251,-32.42516327
707650,1681260,438.6597799,-86.10177546,-18.42251396
708850,1681260,440.1719309,-85.61391907,-27.28856659
710050,1681260,444.7160288,-85.83280921,-27.95471191
711250,1681260,447.6682129,-86.18496461,-22.96135521
712450,1681260,439.7162679,-84.65262718,-19.20238304
713650,1681260,432.2799327,-80.54243765,-40.61948395
714850,1681260,428.7225647,-74.86123729,-205.5295258
716050,1681260,426.0097351,-69.86351538,-262.4381104
717250,1681260,421.1751658,-67.97441621,-140.1410675
718450,1681260,413.1421254,-69.83683605,-96.55204773
719650,1681260,408.1938324,-71.17406359,-62.51595306
720850,1681260,406.4701233,-73.69071388,-40.08524323
722050,1681260,404.5538279,-75.85601168,-11.19404507
723250,1681260,408.7971598,-77.25150056,-22.96995544
724450,1681260,413.9278412,-77.30887499,-2.207068443
725650,1681260,422.1135763,-78.02296638,-10.35721016
726850,1681260,430.3212636,-79.6939096,-9.79708004
728050,1681260,424.2157796,-80.67634459,-11.73018837
729250,1681260,418.2384135,-80.1448174,-24.0097332
730450,1681260,417.108429,-81.10266304,-22.6905117
731650,1681260,419.022583,-81.80163808,12.21374321
732850,1681260,417.7654877,-81.69417696,-53.71419525
734050,1681260,412.6801503,-81.73188872,-43.17969513
735250,1681260,415.2798513,-81.7928443,-3.72458744
736450,1681260,420.4682465,-81.97055039,40.74185944
737650,1681260,421.8113607,-82.33535104,38.56413269
738850,1681260,423.3022003,-82.74938593,66.3068161
740050,1681260,426.9779154,-83.25536528,96.43886566
741250,1681260,431.4237417,-84.20891218,31.43817329
742450,1681260,431.6200612,-84.46068783,-22.19425201
743650,1681260,430.3745015,-84.68735437,-52.02268982
744850,1681260,429.9954732,-84.76676841,-47.74705505
746050,1681260,429.6074524,-84.54356236,-34.65068054
747250,1681260,435.032018,-84.55076294,-49.15255737
748450,1681260,443.6747182,-85.10746164,-52.68346405
749650,1681260,449.0349325,-85.76888924,-80.87334442
750850,1681260,453.0255076,-85.80343986,-40.54475403
752050,1681260,458.3765462,-85.89362564,-77.95005035
753250,1681260,456.7580719,-85.87269812,-94.73966217
754450,1681260,455.7902018,-85.93805699,-104.2760162
755650,1681260,460.0638631,-86.11743693,-156.9337463
756850,1681260,453.3887685,-87.37400589,-133.7542267
758050,1681260,440.3212128,-88.00678248,-144.9561615
759250,1681260,437.407252,-88.2916203,-85.0920639
760450,1681260,431.1935577,-88.73215222,-72.79476166
761650,1681260,434.3780874,-89.59331841,-25.48163795
762850,1681260,441.6375071,-91.10432391,-14.56545353
764050,1681260,435.9725749,-92.18628645,3.840190887
765250,1681260,422.6565399,-92.74405804,-42.85595322
766450,1681260,419.4122569,-93.06429238,-60.05588531
767650,1681260,416.7591044,-93.14100018,-5.416854858
768850,1681260,417.0917358,-93.04520559,51.19329834
770050,1681260,406.3689473,-93.21565914,54.69032288
771250,1681260,393.7394257,-93.75451016,27.16114616
772450,1681260,385.4921417,-94.72796907,-16.24568939
773650,1681260,381.9118652,-95.91202111,-7.940407753
774850,1681260,394.3751729,-97.03702421,-8.322896957
776050,1681260,403.0768433,-97.72282443,10.42116356
777250,1681260,399.8317973,-97.88969793,37.17900848
778450,1681260,397.8509878,-98.23586264,34.53437805
779650,1681260,388.9508209,-97.96309419,29.15368462
780850,1681260,391.5585276,-98.31064124,39.33865356
782050,1681260,394.5650431,-98.85858054,45.0404129
783250,1681260,388.7328542,-99.7677794,53.00073242
784450,1681260,397.9213562,-101.7235428,46.52431488
785650,1681260,417.3509216,-103.2612151,11.2789402
786850,1681260,425.5696869,-105.2194174,11.78106499
788050,1681260,419.0147247,-106.329233,29.74881172
789250,1681260,423.0667063,-107.1749527,32.69419098
790450,1681260,444.5331319,-108.0348458,29.96165657
791650,1681260,458.0696665,-107.5454448,39.12837982
792850,1681260,471.0429637,-107.1814558,62.38775635
794050,1681260,462.8059031,-107.2457413,54.29030609
608050,1682460,523.2373352,-80.12490153,-39.66513443
609250,1682460,527.5326029,-80.05187597,-34.40621185
610450,1682460,525.2026774,-80.02384591,-52.56028748
611650,1682460,528.8730876,-79.9662014,-44.10942841
612850,1682460,527.6387634,-79.10175724,-34.31103516
614050,1682460,522.8531799,-78.11783428,-36.57197571
615250,1682460,517.9331868,-76.85511084,-17.84552002
616450,1682460,511.7701213,-75.29018278,13.92886925
617650,1682460,507.4545492,-73.40253696,170.6685181
618850,1682460,504.1344299,-72.06222262,281.5267334
620050,1682460,501.451416,-71.37289014,372.0292969
621250,1682460,500.3041534,-71.51599994,64.20780182
622450,1682460,499.811259,-71.73802819,103.5583954
623650,1682460,494.1287282,-71.43018017,90.97331238
624850,1682460,492.0758921,-70.84968796,75.03794861
626050,1682460,497.3465881,-70.20525475,60.88646698
627250,1682460,502.450882,-70.66874413,58.75169373
628450,1682460,497.8700918,-71.0350976,64.24106598
629650,1682460,493.8967183,-70.98635812,39.01046753
630850,1682460,492.2564596,-70.96445146,29.2614994
632050,1682460,492.0274607,-71.15386496,15.01228905
633250,1682460,491.9720357,-71.5392643,7.691574097
634450,1682460,491.957372,-71.996244,-5.950705528
635650,1682460,491.9988607,-72.4265202,-20.27710342
636850,1682460,491.9834951,-72.74710536,-40.9533844
638050,1682460,491.9909465,-72.91316614,-46.31916046
639250,1682460,492.0508677,-72.88702083,-45.2609024
640450,1682460,492.218811,-72.64663577,-61.74910736
641650,1682460,493.7627004,-72.21458082,-89.72132874
642850,1682460,493.3594055,-71.64611678,-106.6858444
644050,1682460,493.1244456,-70.98695745,-106.3156586
645250,1682460,493.5736643,-69.96594119,-44.99570465
646450,1682460,494.1162109,-68.26707821,238.3229523
647650,1682460,529.4401042,-63.79566953,1241.199951
648850,1682460,624.6933085,-58.11342435,1706.971802
650050,1682460,645.651886,-55.23322487,-123.036171
651250,1682460,591.6555278,-53.88305242,-77.92501068
652450,1682460,597.872701,-54.09129491,359.2101746
653650,1682460,688.7649841,-55.5360688,919.0137329
654850,1682460,715.4721375,-57.47531292,109.6564636
656050,1682460,696.4945679,-59.6430268,-216.9880676
657250,1682460,677.5386149,-62.03611286,-270.9098816
658450,1682460,661.6961263,-64.13954933,-434.3641663
659650,1682460,632.4371745,-64.26761279,-255.1375732
660850,1682460,624.9831746,-69.10478315,-133.1165314
662050,1682460,609.1608988,-74.43920498,-158.2930756
663250,1682460,585.5158793,-78.08191667,-157.2268982
664450,1682460,559.162384,-80.28411055,-154.4593658
665650,1682460,565.495636,-80.84571862,-134.8918915
666850,1682460,610.413503,-80.80371981,-63.86573029
668050,1682460,578.8728841,-81.24624844,-55.4706192
669250,1682460,530.2424927,-82.00545559,-125.5226517
670450,1682460,503.1897736,-82.95969534,-116.254921
671650,1682460,494.682958,-84.26900992,-79.90113831
672850,1682460,488.58137,-85.23733582,-47.13803864
674050,1682460,482.0629934,-87.32932873,-46.42017365
675250,1682460,476.4721273,-89.22175164,-70.2964859
676450,1682460,473.6521606,-90.90713744,-97.14277649
677650,1682460,469.3875885,-90.5631609,-78.54212952
678850,1682460,465.0826823,-88.56404619,-161.9163971
680050,1682460,464.6951243,-85.79832239,-475.0677795
681250,1682460,497.9429118,-82.10370817,-20.92103004
682450,1682460,493.7142181,-78.186795,-1450.490845
683650,1682460,470.1768748,-76.65790672,-702.2885742
684850,1682460,467.8866781,-78.48536172,-387.2481384
686050,1682460,470.9276835,-80.92870016,-214.819931
687250,1682460,471.8812764,-82.28295321,-157.5706024
688450,1682460,475.9699351,-87.24127488,-119.3744507
689650,1682460,479.1607056,-89.03882751,-101.9357071
690850,1682460,475.6576131,-88.50283961,-54.99880981
692050,1682460,474.7377726,-87.57667356,-9.000119209
693250,1682460,474.9261424,-86.70589647,8.831157684
694450,1682460,471.2801005,-85.99348645,-74.04522705
695650,1682460,467.1456858,-85.82110972,-95.76590729
696850,1682460,465.9102631,-86.49900413,-108.5337753
698050,1682460,461.8782349,-87.19991269,-93.73019409
699250,1682460,457.9648794,-87.41413875,2.322267532
700450,1682460,453.5184987,-87.78481317,20.73822975
701650,1682460,453.1234029,-87.88588653,41.73345947
702850,1682460,452.4496969,-87.65144911,42.13414764
704050,1682460,446.9525401,-87.0512713,13.68668365
705250,1682460,442.6039632,-86.84559646,-5.542709351
706450,1682460,439.9121297,-86.80029998,-13.17017174
707650,1682460,436.7425741,-86.31701016,1.39733696
708850,1682460,435.0198822,-85.08241563,13.10668564
710050,1682460,437.3847046,-85.12988501,11.94360924
711250,1682460,438.7131042,-85.21990266,25.98080254
712450,1682460,436.4909261,-83.44704857,28.72171211
713650,1682460,429.3287557,-79.72604942,32.60257721
714850,1682460,424.3962911,-75.27483945,16.94535255
716050,1682460,422.1609192,-71.43783321,-82.4704361
717250,1682460,418.2766215,-70.23765674,-74.66442871
718450,1682460,412.6012624,-72.58470144,-43.10015106
719650,1682460,407.2668966,-74.79059291,-37.07279968
720850,1682460,404.8885447,-77.1800149,-36.23609161
722050,1682460,403.7832184,-78.34451971,-66.80813599
723250,1682460,406.6429494,-78.76687245,-46.4712677
724450,1682460,414.0549876,-78.91002388,-7.201889992
725650,1682460,423.8655345,-79.35005174,0.181806564
726850,1682460,421.9130707,-80.73905792,-4.04761982
728050,1682460,415.9515839,-82.30952611,-19.30293083
729250,1682460,414.2786153,-82.12997775,-58.18169403
730450,1682460,416.8855387,-82.43704801,-8.321209908
731650,1682460,416.6628876,-82.75111561,-12.95784092
732850,1682460,411.0672607,-82.86074982,-45.09247589
734050,1682460,410.468043,-82.83155308,-20.99322319
735250,1682460,417.2935435,-82.22533078,-5.932117462
736450,1682460,422.6713816,-82.33825579,12.47370338
737650,1682460,425.8831024,-82.94029336,37.40920258
738850,1682460,430.3757172,-83.39347768,-2.741663933
740050,1682460,435.019694,-84.11263065,-97.0104599
741250,1682460,439.1855164,-84.82285147,-86.42023468
742450,1682460,440.4618123,-85.05450296,-35.06458282
743650,1682460,438.5469309,-85.28566852,-84.55641937
744850,1682460,436.5290934,-85.37583237,-75.6379776
746050,1682460,432.6561941,-85.47634606,-43.07378387
747250,1682460,435.3231099,-85.58125095,-46.24672699
748450,1682460,441.4239248,-85.97694798,-97.82590485
749650,1682460,446.3233643,-85.80077896,-82.72151947
750850,1682460,450.970164,-85.07951164,-145.8228302
752050,1682460,458.9423777,-85.21350727,-135.2519226
753250,1682460,463.7029826,-85.34409595,-136.8082581
754450,1682460,463.3660126,-85.59147029,-115.0472717
755650,1682460,466.3383179,-85.93044863,-175.1983643
756850,1682460,458.7258504,-86.66623602,-185.6657867
758050,1682460,448.0929006,-87.20652051,-91.79631042
759250,1682460,445.6811269,-87.37818785,-78.93963623
760450,1682460,442.2606252,-87.72382822,-78.12872314
761650,1682460,446.2931112,-88.34802165,-65.82688141
762850,1682460,451.8943176,-90.13625436,-79.37548828
764050,1682460,444.1296438,-91.758564,-100.7304306
765250,1682460,438.2406972,-92.03697515,-93.28787231
766450,1682460,435.0949198,-92.73786383,4.997869492
767650,1682460,428.2682037,-93.04731269,-1.890170097
768850,1682460,416.2435506,-93.00386667,5.043130875
770050,1682460,406.2417755,-92.94292345,63.37595367
771250,1682460,398.5838826,-93.51806479,0.466558456
772450,1682460,389.5338084,-94.79258647,-35.41867828
773650,1682460,389.401179,-95.81636815,-8.719591141
774850,1682460,402.2789561,-96.2506567,14.58763695
776050,1682460,409.572993,-96.60592322,28.4660778
777250,1682460,404.7708791,-96.80753016,37.43354034
778450,1682460,396.9075979,-97.24866834,38.57089996
779650,1682460,392.5146434,-97.26600709,48.94861603
780850,1682460,400.0863037,-97.8329896,52.71255493
782050,1682460,404.0747477,-98.77315531,55.56174469
783250,1682460,394.0118663,-100.2298691,56.06058502
784450,1682460,397.5569204,-102.3125835,31.36519814
785650,1682460,414.5996552,-103.7960805,32.95121765
786850,1682460,429.184667,-104.7326586,50.55480957
788050,1682460,435.5379486,-105.3517555,63.09280396
789250,1682460,436.3482615,-106.0769295,60.70343018
790450,1682460,449.5762024,-106.6088119,54.75991821
791650,1682460,470.6868388,-106.243559,39.44724274
792850,1682460,489.8149821,-106.0527481,32.92516327
794050,1682460,486.3280996,-106.4579517,9.88609314
608050,1683660,525.7746073,-80.07000403,-32.58011246
609250,1683660,533.2982076,-79.92625861,-35.67625046
610450,1683660,534.0548604,-79.83434582,-32.65528107
611650,1683660,534.1025085,-79.39842367,-31.10737991
612850,1683660,530.4696554,-78.68659992,-22.57452202
614050,1683660,524.1202596,-77.83348837,-16.67243385
615250,1683660,521.3237508,-76.69438839,-18.23468018
616450,1683660,519.7513733,-74.74588265,5.651079178
617650,1683660,516.5585429,-72.22624311,-88.05419922
618850,1683660,510.6255442,-70.20857315,69.92745209
620050,1683660,503.8762207,-70.63973494,24.12132835
621250,1683660,498.863149,-70.66352911,75.49015045
622450,1683660,494.6792297,-70.84101386,81.14785004
623650,1683660,492.0073293,-70.89447651,95.4753418
624850,1683660,491.8584544,-70.58698344,82.86830902
626050,1683660,492.2549337,-70.20037489,65.53010559
627250,1683660,494.2600759,-70.4506875,71.43874359
628450,1683660,494.9297638,-70.6429708,35.67259216
629650,1683660,493.6097921,-70.66207104,19.20023155
630850,1683660,492.3369802,-70.75505853,29.15005302
632050,1683660,492.0708211,-71.04948778,42.86142731
633250,1683660,492.7388814,-71.4544878,37.76447296
634450,1683660,492.3058217,-71.76600842,20.89453316
635650,1683660,491.9390462,-71.91359968,-3.781492233
636850,1683660,491.9970703,-71.89384131,-10.56579971
638050,1683660,492.0002696,-71.63418136,-20.23398972
639250,1683660,492.0022074,-71.14295807,-42.54727936
640450,1683660,491.9827728,-70.43393106,-88.44010925
641650,1683660,491.8390808,-69.5261343,-128.8432312
642850,1683660,491.939031,-68.52889175,-164.3985443
644050,1683660,491.9481913,-67.24803343,-131.6019897
645250,1683660,490.9905039,-64.91480913,-20.93344879
646450,1683660,509.6233317,-62.29317348,469.7635498
647650,1683660,603.843221,-58.90990257,2126.436035
648850,1683660,612.6340739,-55.23968763,-783.3117065
650050,1683660,554.6834412,-53.98549583,294.1094666
651250,1683660,594.0291239,-55.08911629,420.3007507
652450,1683660,711.9139811,-57.56474617,-227.5769043
653650,1683660,754.7318929,-60.41418626,-731.8701782
654850,1683660,630.313324,-63.36852908,-461.0535278
656050,1683660,581.0539754,-65.53154073,-193.1897125
657250,1683660,576.7501628,-67.58092875,-43.11483383
658450,1683660,576.8095907,-69.32590275,32.20827484
659650,1683660,581.3496602,-69.55464225,-7.334114075
660850,1683660,583.6029053,-73.10923481,-14.52374268
662050,1683660,570.4156392,-77.37461839,-41.28933716
663250,1683660,551.4002482,-80.73277817,-57.39283752
664450,1683660,539.1417847,-82.73482018,-41.59731293
665650,1683660,544.0773722,-83.22803564,-46.76046753
666850,1683660,559.6805115,-83.94365988,-118.3211136
668050,1683660,531.189565,-85.64415722,-100.0754776
669250,1683660,505.9361165,-86.86012387,-39.2317009
670450,1683660,493.5016785,-87.53557053,4.965120316
671650,1683660,488.0811971,-89.29830337,20.84487343
672850,1683660,481.8342489,-89.57079458,12.33308411
674050,1683660,475.8012288,-90.94101949,5.849521637
675250,1683660,469.3754883,-92.27162251,-14.51338387
676450,1683660,467.5048828,-92.32070036,-61.30251312
677650,1683660,466.1029307,-90.26200051,-111.3015594
678850,1683660,462.2716827,-86.61245899,-194.6673889
680050,1683660,463.1289927,-83.05668144,-383.1890869
681250,1683660,489.0500132,-78.59589367,-888.3973389
682450,1683660,473.3556925,-74.58447089,-634.9615479
683650,1683660,463.2256419,-75.24108396,-358.0256653
684850,1683660,461.3670959,-78.81741362,-266.061615
686050,1683660,463.918218,-82.12857456,-247.5195465
687250,1683660,467.1705373,-82.87282119,-190.3726654
688450,1683660,472.5251516,-86.78317547,-132.0215607
689650,1683660,474.2484436,-87.61013489,-50.96616364
690850,1683660,471.1426493,-87.21086488,0.292648315
692050,1683660,469.6313578,-86.40813127,15.42836571
693250,1683660,473.3542074,-85.66242213,-89.20409393
694450,1683660,470.8494059,-85.37140951,-87.7171402
695650,1683660,463.5642395,-85.11338987,-64.96523285
696850,1683660,461.782369,-84.76793609,-53.9154129
698050,1683660,459.6960704,-85.57146573,-28.04019356
699250,1683660,454.8362834,-86.11900744,-30.39652634
700450,1683660,452.3164113,-86.53020806,-49.4289093
701650,1683660,448.0272573,-86.82884455,-25.29431915
702850,1683660,449.5499064,-86.65898123,-47.63627243
704050,1683660,449.5821177,-86.094771,-29.85632515
705250,1683660,446.7444814,-85.97343721,-13.23541164
706450,1683660,441.8935343,-86.88718576,-17.06440926
707650,1683660,437.8243001,-85.66782665,-4.390691757
708850,1683660,433.7408193,-83.09448528,1.362419128
710050,1683660,430.8465271,-83.06663995,18.90927315
711250,1683660,429.9291026,-82.47731256,42.9588623
712450,1683660,433.1704763,-80.67379122,85.4214859
713650,1683660,429.858134,-78.08707528,108.5877075
714850,1683660,423.2216593,-75.29883657,85.86958313
716050,1683660,418.488678,-73.35485001,31.36597252
717250,1683660,413.9345856,-73.33216662,1.064958572
718450,1683660,409.2664998,-75.24633741,17.11450386
719650,1683660,405.4042104,-77.28746467,0.448043823
720850,1683660,403.0654653,-78.99452319,-19.69430733
722050,1683660,402.5809072,-80.03030772,-19.87369537
